501511013875712000,2014-08-18 20:28:37 -0300,"Teve manifestação aqui hoje, ainda bem que Sumé acordou \õ/",,,""
501510912386142208,2014-08-18 20:28:13 -0300,"RT @lvccss: @anneimyours Gata, você não é manifestação mas fez meu gigante acordar",,,""
501510409023942656,2014-08-18 20:26:13 -0300,@robertlobato13 Depende do tipo de manifestação...,,,Brasília - Distrito Federal
501510098121146369,2014-08-18 20:24:59 -0300,"@_bruanitta pode, claro! Eu só não compartilho dessa forma de manifestação",,,""
501508523910766593,2014-08-18 20:18:44 -0300,"@felipefigueira_ abraço. Quarta é arena lotada e vitória do leão. E se preciso for, mais manifestação como a de ontem",,,olinda
501507435828629504,2014-08-18 20:14:24 -0300,"#MANIFESTAÇÃO

Ato chega ao Palácio das Cerejeiras.
Assim como a Câmara, Prefeitura também está com as portas... http://t.co/0OHqx34EoU",,,"Bauru, SP"
501507323073142784,2014-08-18 20:13:58 -0300,"Após um dia estressante, nada melhor que ouvir ""adoração como arma de ataque"" uma ótima ministração e manifestação do PAI. @prantoniocirilo",,,""
501507194785771520,2014-08-18 20:13:27 -0300,"@ptbrasil @ptrenatosimoes @BetoMafra @JFMargarida 
Em época de eleições vcs se manifestação . Parabéns para vcs do PT",,,""
501506236269871105,2014-08-18 20:09:38 -0300,"RT @nona_alves: @turquim5 Turquim,me deixe""viajar""um pouco.Pq nós ñ organizamos uma manifestação p/redes sociais, p/a frente do Projac?Ñ va…",,,Oiapoque ao Chuí
501506233502007296,2014-08-18 20:09:38 -0300,Eu sou manifestação viva do amor.,,,""
501505924050079744,2014-08-18 20:08:24 -0300,RT @ensittare: a ciência e a moral moderna não passam de uma manifestação da hýbris que encarna em homens que acreditam estar trazendo o fo…,,,Tô no porão
501505905603919872,2014-08-18 20:08:20 -0300,My new sounds: Entrevista na manifestação contra aumento da passagem do circular http://t.co/aLo4kGPc45 on #SoundCloud,,,"Bauru, SP"
501505744252846080,2014-08-18 20:07:41 -0300,RT @garota_BLK: Só na manifestação u.u @HernandesFrann @_pow_martinzz @PereiraRoberty,,,""
501505430523088896,2014-08-18 20:06:26 -0300,Só na manifestação u.u @HernandesFrann @_pow_martinzz @PereiraRoberty,,,Livramento
501505018424725504,2014-08-18 20:04:48 -0300,Um like retribuído é quase um amor recíproco chega a ser uma manifestação próxima,,,Belém-PA
