499656855103500288,2014-08-13 17:40:52 -0300,"Ta tendo manifestação ou algo do tipo, pra esae terminal ta tão cheio?",-20.3300017,-40.3531596,""
499656357843202050,2014-08-13 17:38:53 -0300,"O sorriso é a manifestação dos lábios, quando os olhos encontram o que o coração procura. ✌",,,""
499656207066738689,2014-08-13 17:38:17 -0300,"RT @geverdao: Brunoro repudia manifestação da torcida fora dos estádios: ""Não é legal"" http://t.co/rwswt5dZXB",,,Santo André - SP
499656200020303872,2014-08-13 17:38:15 -0300,"Eu acho legal... ""@geverdao: Brunoro repudia manifestação da torcida fora dos estádios: ""Não é legal"" http://t.co/TKrQ0nJUlp""",-23.6523511,-46.5817451,Santo André - SP
499655683122679808,2014-08-13 17:36:12 -0300,RT @kalumadureira: @cbnbhz @RadioAlvorada @TransitoBH  alguma informaçao sobre a manifestaçao fechando a Severino Ballesteros?,,,Belo Horizonte
499655593443856387,2014-08-13 17:35:51 -0300,"Brunoro repudia manifestação da torcida fora dos estádios: ""Não é legal"": Felipe Menezes diz que atitude não c... http://t.co/KBEGh4QuNY",,,Belo Horizonte
499654954647556096,2014-08-13 17:33:18 -0300,"Brunoro repudia manifestação da torcida fora dos estádios: ""Não é legal"" #Palmeiras http://t.co/jScXG3dqlo",,,""
499654909265203201,2014-08-13 17:33:08 -0300,"Grupo de moradores realizam manifestação na Rod Norte Sul, na altura do Pronto Atendimento de Carapina, na Serra. [@cbnvitoria]",,,Grande Vitória - ES- Brasil
499654697095921664,2014-08-13 17:32:17 -0300,"Brunoro repudia manifestação da torcida fora dos estádios: ""Não é legal"": Felipe Menezes diz que atitude não c... http://t.co/siFCSOxRaW",,,São vicente - Santos -S.P
499654686731808769,2014-08-13 17:32:15 -0300,"Brunoro repudia manifestação da torcida fora dos estádios: ""Não é legal"": Felipe Menezes diz que atitude não c... http://t.co/PyamnHvcJa",,,""
499654680255807489,2014-08-13 17:32:13 -0300,"#TimBeta Brunoro repudia manifestação da torcida fora dos estádios: ""Não é legal"": Felipe Menezes diz que ... http://t.co/cpqmcjdYpe #RT",,,""
499654644323205120,2014-08-13 17:32:05 -0300,"Brunoro repudia manifestação da torcida fora dos estádios: ""Não é legal"": Felipe Menezes diz que atitude não c... http://t.co/2mOfEpWfN4",,,""
499654635234131968,2014-08-13 17:32:02 -0300,"Brunoro repudia manifestação da torcida fora dos estádios: ""Não é legal"": Felipe Menezes diz que atitude não c... http://t.co/LHDmVXF4oW",,,""
499654573837918208,2014-08-13 17:31:48 -0300,Esperando por uma manifestação de Marina Silva. Assumirá a candidatura para Presidente do Brasil ou não? Esperançoso.,,,Macau
499654543203139584,2014-08-13 17:31:40 -0300,"Mas se a manifestação deu certo, então eu tô feliz",,,floripa
499654505613762562,2014-08-13 17:31:31 -0300,"""Brunoro repudia manifestação da torcida fora dos estádios: ""Não é legal"" Legal é contratar 716252672 jogadores sem nexo algum.",,,""
499654427569971200,2014-08-13 17:31:13 -0300,"Grupo de moradores realizam manifestação na Rod Norte Sul, na altura do Pronto Atendimento de Carapina, na Serra.",,,""
499654419030343680,2014-08-13 17:31:11 -0300,"Convocação Geral para manifestação no Fórum Clóvis Beviláqua, dia 14, 10h http://t.co/nZ6Yj4fnwB",,,Fortaleza/CE Brazil
499654284452311040,2014-08-13 17:30:39 -0300,"@prdanielvieira 

Não foi apenas ""um infeliz comentário"".Foi manifestação política inoportuna;vai exatamente contra tudo q seria cristão.",,,RJ/Br
